"OrderID","OrderDate","CustomerName","Email","PhoneNumber","AddressLine1","City","Country","Postcode","LoyaltyCard","CoffeeType","RoastType","Size","UnitPrice","PricePer100g","Profit","Quantity","TotalPrice","TotalProfit"
CGO-79583-871,"3/4/2019",Wesley Giorgioni,wgiorgioni9g@wikipedia.org,+1 (415) 960-7198,"45 Trailsway Avenue",San Francisco,United States,"94132",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,1,7.29,0.8019
TFY-52090-386,"10/13/2019",Lucienne Scargle,lscargle9h@myspace.com,+1 (317) 136-7045,"62 Pepper Wood Plaza",Indianapolis,United States,"46295",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,2,17.82,1.9602
TFY-52090-386,"10/13/2019",Lucienne Scargle,lscargle9h@myspace.com,+1 (317) 136-7045,"62 Pepper Wood Plaza",Indianapolis,United States,"46295",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,5,38.849999999999994,5.0504999999999995
NYY-73968-094,"8/15/2019",Noam Climance,nclimance9j@europa.eu,N/A,"34 Orin Crossing",Seattle,United States,"98148",Loyality Card,Coffee Type,Roast Type,"0.5",5.37,Price per 100g,0.3222,6,32.22,1.9331999999999998
QEY-71761-460,"11/29/2021",Catarina Donn,N/A,+353 (950) 306-4776,"74 Logan Avenue",Dunmanway,Ireland,P47,Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.597,2,19.9,1.194
GKQ-82603-910,"1/19/2020",Ameline Snazle,asnazle9l@oracle.com,+1 (334) 193-6359,"246 Katie Terrace",Montgomery,United States,"36109",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,5,59.75,3.585
IOB-32673-745,"5/28/2021",Rebeka Worg,rworg9m@arstechnica.com,+1 (214) 985-2470,"8753 Texas Court",Dallas,United States,"75372",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,3,23.31,2.0979
YAU-98893-150,"1/15/2022",Lewes Danes,ldanes9n@umn.edu,+1 (785) 398-5129,"37 Graedel Court",Topeka,United States,"66622",Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,3,43.650000000000006,5.6745
XNM-14163-951,"12/4/2019",Shelli Keynd,skeynd9o@narod.ru,+1 (903) 299-3053,"9 Iowa Court",Tyler,United States,"75799",Loyality Card,Coffee Type,Roast Type,"2.5",34.155,Price per 100g,3.75705,6,204.93,22.5423
JPB-45297-000,"7/1/2022",Dell Daveridge,ddaveridge9p@arstechnica.com,+1 (213) 474-2139,"09652 Crowley Lane",Los Angeles,United States,"90065",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,4,14.34,0.8604
MOU-74341-266,"5/7/2019",Joshuah Awdry,jawdry9q@utexas.edu,+1 (318) 747-7610,"7961 Blackbird Road",Shreveport,United States,"71137",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,4,23.88,2.1492
DHJ-87461-571,"8/23/2020",Ethel Ryles,eryles9r@fastcompany.com,+1 (208) 760-1705,"8 Schurz Place",Boise,United States,"83722",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,2,22.5,2.025
DKM-97676-850,"6/2/2020",Flynn Antony,N/A,+1 (205) 680-5859,"5678 Doe Crossing Junction",Birmingham,United States,"35244",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,5,36.45,4.0095
UEB-09112-118,"1/30/2020",Maitilde Boxill,N/A,+1 (334) 191-0127,"65 Cardinal Plaza",Montgomery,United States,"36177",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,4,27.0,2.43
ORZ-67699-748,"2/15/2020",Jodee Caldicott,jcaldicott9u@usda.gov,N/A,"2690 Oak Way",Fort Pierce,United States,"34981",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,6,155.25,13.9725
JXP-28398-485,"6/11/2021",Marianna Vedmore,mvedmore9v@a8.net,+1 (336) 366-8873,"368 Waubesa Way",Greensboro,United States,"27415",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,5,114.42500000000001,10.29825
WWH-92259-198,"3/11/2022",Willey Romao,wromao9w@chronoengine.com,+1 (916) 623-2394,"013 Vernon Way",Sacramento,United States,"94237",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.6835,4,51.8,6.734
FLR-82914-153,"9/9/2021",Enriqueta Ixor,N/A,+1 (512) 200-9234,"068 Meadow Ridge Lane",Round Rock,United States,"78682",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,6,155.25,13.9725
AMB-93600-000,"5/14/2019",Tomasina Cotmore,tcotmore9y@amazonaws.com,+1 (571) 250-3012,"2146 Helena Court",Reston,United States,"22096",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,1,29.785,2.68065
FEP-36895-658,"4/8/2019",Yuma Skipsey,yskipsey9z@spotify.com,+44 (257) 759-9950,"321 Killdeer Center",Charlton,United Kingdom,OX12,Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,6,21.509999999999998,1.2906
RXW-91413-276,"8/15/2020",Nicko Corps,ncorpsa0@gmpg.org,+1 (803) 730-8217,"119 Iowa Plaza",Columbia,United States,"29220",Loyality Card,Coffee Type,Roast Type,"2.5",20.585,Price per 100g,1.2351,2,41.17,2.4702
RXW-91413-276,"8/15/2020",Nicko Corps,ncorpsa0@gmpg.org,+1 (803) 730-8217,"119 Iowa Plaza",Columbia,United States,"29220",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.3582,1,5.97,0.3582
SDB-77492-188,"5/5/2022",Feliks Babber,fbabbera2@stanford.edu,+1 (623) 550-6050,"18 Helena Trail",Phoenix,United States,"85025",Loyality Card,Coffee Type,Roast Type,"1.0",14.85,Price per 100g,1.6335,5,74.25,8.1675
RZN-65182-395,"3/27/2021",Kaja Loxton,kloxtona3@opensource.org,N/A,"8477 East Trail",Miami,United States,"33233",Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,6,87.30000000000001,11.349
HDQ-86094-507,"4/27/2019",Parker Tofful,ptoffula4@posterous.com,+1 (310) 210-6841,"97465 Almo Alley",Fresno,United States,"93762",Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,6,72.9,8.019
YXO-79631-417,"9/25/2021",Casi Gwinnett,cgwinnetta5@behance.net,N/A,"0 Elgar Parkway",Anaheim,United States,"92825",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,1,7.77,1.0101
SNF-57032-096,"2/13/2020",Saree Ellesworth,N/A,+1 (757) 211-0153,"715 Oxford Lane",Newport News,United States,"23605",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,6,43.74,4.8114
DGL-29648-995,"7/16/2021",Silvio Iorizzi,N/A,N/A,"5 Dwight Plaza",Spartanburg,United States,"29305",Loyality Card,Coffee Type,Roast Type,"0.2",4.365,Price per 100g,0.56745,2,8.73,1.1349
GPU-65651-504,"5/11/2022",Leesa Flaonier,lflaoniera8@wordpress.org,+1 (718) 586-2839,"25 Saint Paul Drive",Staten Island,United States,"10305",Loyality Card,Coffee Type,Roast Type,"2.5",31.625,Price per 100g,3.47875,2,63.25,6.9575
OJU-34452-896,"2/4/2019",Abba Pummell,N/A,N/A,"3 Service Pass",Las Vegas,United States,"89115",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,1,8.91,0.9801
GZS-50547-887,"2/5/2019",Corinna Catcheside,ccatchesideaa@macromedia.com,+1 (801) 121-6042,"8 Kim Street",Salt Lake City,United States,"84105",Loyality Card,Coffee Type,Roast Type,"1.0",12.15,Price per 100g,1.3365,2,24.3,2.673
ESR-54041-053,"5/24/2022",Cortney Gibbonson,cgibbonsonab@accuweather.com,+1 (206) 848-3585,"861 David Crossing",Seattle,United States,"98109",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,6,46.62,4.1958
OGD-10781-526,"10/4/2020",Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,"06448 Burrows Terrace",Odessa,United States,"79764",Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,6,43.019999999999996,2.5812
FVH-29271-315,"6/30/2022",Corney Curme,N/A,+353 (772) 127-7148,"0535 Michigan Plaza",Castleknock,Ireland,K78,Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,3,17.91,1.6118999999999999
BNZ-20544-633,"10/21/2020",Gothart Bamfield,gbamfieldae@yellowpages.com,+1 (214) 200-7886,"41203 Vernon Street",Irving,United States,"75037",Loyality Card,Coffee Type,Roast Type,"0.5",9.51,Price per 100g,1.2363,4,38.04,4.9452
FUX-85791-078,"10/16/2020",Waylin Hollingdale,whollingdaleaf@about.me,+1 (937) 354-2653,"3 Heath Trail",Dayton,United States,"45426",Loyality Card,Coffee Type,Roast Type,"0.2",3.375,Price per 100g,0.30375,2,6.75,0.6075
YXP-20078-116,"9/23/2020",Judd De Leek,jdeag@xrea.com,+1 (616) 966-1581,"90 Saint Paul Plaza",Grand Rapids,United States,"49560",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.3582,1,5.97,0.3582
VQV-59984-866,"3/8/2019",Vanya Skullet,vskulletah@tinyurl.com,+353 (215) 420-1467,"4 Grim Road",Balally,Ireland,D04,Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,3,8.055,0.48329999999999995
JEH-37276-048,"6/30/2021",Jany Rudeforth,jrudeforthai@wunderground.com,+353 (232) 377-5407,"614 Commercial Center",Tullyallen,Ireland,E25,Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,3,23.31,2.0979
VYD-28555-589,"8/13/2019",Ashbey Tomaszewski,atomaszewskiaj@answers.com,N/A,"7685 Oxford Crossing",Sutton,United Kingdom,CT15,Loyality Card,Coffee Type,Roast Type,"0.5",7.17,Price per 100g,0.4302,6,43.019999999999996,2.5812
WUG-76466-650,"2/22/2021",Flynn Antony,N/A,+1 (205) 680-5859,"5678 Doe Crossing Junction",Birmingham,United States,"35244",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,3,23.31,3.0303
RJV-08261-583,"3/26/2022",Pren Bess,pbessal@qq.com,+1 (949) 121-4600,"36559 Sommers Parkway",Los Angeles,United States,"90010",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,5,14.924999999999999,1.34325
PMR-56062-609,"1/10/2020",Elka Windress,ewindressam@marketwatch.com,+1 (443) 619-7953,"78 Anderson Alley",Baltimore,United States,"21239",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,3,21.87,2.4057
XLD-12920-505,"5/1/2019",Marty Kidstoun,N/A,+1 (717) 990-3931,"4 Sundown Circle",Harrisburg,United States,"17126",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,6,53.46,5.880599999999999
UBW-50312-037,"2/9/2020",Nickey Dimbleby,N/A,+1 (469) 579-2051,"525 Warner Hill",Dallas,United States,"75216",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,4,119.14,10.7226
QAW-05889-019,"12/29/2021",Virgil Baumadier,vbaumadierap@google.cn,+1 (816) 987-4857,"89508 Atwood Way",Kansas City,United States,"64125",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,5,43.650000000000006,5.6745
EPT-12715-397,"9/9/2020",Lenore Messenbird,N/A,+1 (217) 713-5108,"7881 Dahle Center",Springfield,United States,"62723",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,6,17.91,1.6118999999999999
DHT-93810-053,"9/16/2021",Shirleen Welds,sweldsar@wired.com,+1 (203) 568-7058,"002 Summer Ridge Terrace",New Haven,United States,"6510",Loyality Card,Coffee Type,Roast Type,"1.0",14.85,Price per 100g,1.6335,5,74.25,8.1675
DMY-96037-963,"10/26/2020",Maisie Sarvar,msarvaras@artisteer.com,+1 (404) 401-6865,"83 Saint Paul Drive",Lawrenceville,United States,"30045",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.50505,3,11.655,1.51515
MBM-55936-917,"3/12/2019",Andrej Havick,ahavickat@nsw.gov.au,+1 (828) 769-0743,"720 Pennsylvania Pass",Asheville,United States,"28805",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,3,23.31,3.0303
TPA-93614-840,"2/18/2021",Sloan Diviny,sdivinyau@ask.com,N/A,"3904 Birchwood Terrace",Saint Paul,United States,"55123",Loyality Card,Coffee Type,Roast Type,"0.5",7.29,Price per 100g,0.8019,2,14.58,1.6038
WDM-77521-710,"10/29/2020",Itch Norquoy,inorquoyav@businessweek.com,N/A,"1 Welch Court",Minneapolis,United States,"55458",Loyality Card,Coffee Type,Roast Type,"0.5",6.75,Price per 100g,0.6075,2,13.5,1.215
EIP-19142-462,"9/6/2021",Anson Iddison,aiddisonaw@usa.gov,+1 (714) 658-0310,"8 Steensland Junction",Santa Ana,United States,"92725",Loyality Card,Coffee Type,Roast Type,"1.0",14.85,Price per 100g,1.6335,6,89.1,9.801
EIP-19142-462,"9/6/2021",Anson Iddison,aiddisonaw@usa.gov,+1 (714) 658-0310,"8 Steensland Junction",Santa Ana,United States,"92725",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,1,3.885,0.34965
ZZL-76364-387,"9/9/2020",Randal Longfield,rlongfielday@bluehost.com,+1 (612) 210-6966,"513 Commercial Avenue",Minneapolis,United States,"55458",Loyality Card,Coffee Type,Roast Type,"2.5",27.485,Price per 100g,1.6491,4,109.94,6.5964
GMF-18638-786,"9/26/2021",Gregorius Kislingbury,gkislingburyaz@samsung.com,N/A,"4 Jenifer Street",Washington,United States,"20420",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,6,46.62,6.0606
TDJ-20844-787,"11/5/2020",Xenos Gibbons,xgibbonsb0@artisteer.com,+1 (909) 614-0008,"002 7th Junction",San Bernardino,United States,"92415",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,5,38.849999999999994,3.4965
BWK-39400-446,"9/12/2019",Fleur Parres,fparresb1@imageshack.us,+1 (585) 672-4256,"641 Steensland Pass",Rochester,United States,"14609",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,4,31.08,4.0404
LCB-02099-995,"7/31/2019",Gran Sibray,gsibrayb2@wsj.com,+1 (360) 389-5295,"5018 Iowa Pass",Vancouver,United States,"98664",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.26865,6,17.91,1.6118999999999999
UBA-43678-174,"3/15/2019",Ingelbert Hotchkin,ihotchkinb3@mit.edu,+44 (387) 464-9544,"322 Basil Pass",Preston,United Kingdom,PR1,Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,6,167.67000000000002,18.4437
UDH-24280-432,"5/16/2021",Neely Broadberrie,nbroadberrieb4@gnu.org,+1 (202) 327-2217,"8571 Buena Vista Junction",Washington,United States,"20057",Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,4,63.4,8.242
IDQ-20193-502,"5/6/2019",Rutger Pithcock,rpithcockb5@yellowbook.com,+1 (865) 655-9540,"2425 Corben Street",Knoxville,United States,"37924",Loyality Card,Coffee Type,Roast Type,"0.2",4.365,Price per 100g,0.56745,2,8.73,1.1349
DJG-14442-608,"2/6/2019",Gale Croysdale,gcroysdaleb6@nih.gov,+1 (304) 384-2939,"1657 Delladonna Hill",Charleston,United States,"25336",Loyality Card,Coffee Type,Roast Type,"1.0",8.95,Price per 100g,0.537,3,26.849999999999998,1.6110000000000002
DWB-61381-370,"4/9/2021",Benedetto Gozzett,bgozzettb7@github.com,+1 (214) 700-0229,"0389 Hintze Pass",Dallas,United States,"75372",Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,2,9.51,1.2363
FRD-17347-990,"5/20/2020",Tania Craggs,tcraggsb8@house.gov,+353 (239) 197-6142,"0 Eagan Parkway",Whitegate,Ireland,D15,Loyality Card,Coffee Type,Roast Type,"1.0",9.95,Price per 100g,0.8955,4,39.8,3.582
YPP-27450-525,"12/2/2020",Leonie Cullrford,lcullrfordb9@xing.com,+1 (530) 998-9789,"71 Sycamore Crossing",Chico,United States,"95973",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,3,24.75,2.7225
EFC-39577-424,"8/8/2021",Auguste Rizon,arizonba@xing.com,+1 (501) 732-3644,"19 Merrick Pass",Little Rock,United States,"72215",Loyality Card,Coffee Type,Roast Type,"1.0",13.75,Price per 100g,1.5125,5,68.75,7.5625
LAW-80062-016,"2/3/2022",Lorin Guerrazzi,N/A,+353 (764) 294-5957,"8244 La Follette Street",Balrothery,Ireland,K32,Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,6,49.5,5.445
WKL-27981-758,"4/8/2022",Felice Miell,fmiellbc@spiegel.de,+1 (732) 770-5368,"35 Hoepker Pass",New Brunswick,United States,"8922",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,2,51.75,4.6575
VRT-39834-265,"1/7/2021",Hamish Skeech,N/A,+353 (677) 415-3920,"5662 Messerschmidt Lane",Valleymount,Ireland,A83,Loyality Card,Coffee Type,Roast Type,"1.0",15.85,Price per 100g,2.0605,3,47.55,6.181500000000001
QTC-71005-730,"9/2/2021",Giordano Lorenzin,N/A,+1 (415) 414-0382,"577 Roth Pass",San Francisco,United States,"94132",Loyality Card,Coffee Type,Roast Type,"0.2",3.885,Price per 100g,0.34965,4,15.54,1.3986
TNX-09857-717,"11/4/2021",Harwilll Bishell,N/A,+1 (337) 322-9762,"7960 Roth Center",Lafayette,United States,"70505",Loyality Card,Coffee Type,Roast Type,"1.0",14.55,Price per 100g,1.8915,6,87.30000000000001,11.349
JZV-43874-185,"8/2/2021",Freeland Missenden,N/A,+1 (619) 481-1493,"1 Randy Place",San Diego,United States,"92191",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,5,56.25,5.0625
ICF-17486-106,"1/27/2020",Waylan Springall,wspringallbh@jugem.jp,+1 (626) 495-9253,"99 Schurz Pass",Alhambra,United States,"91841",Loyality Card,Coffee Type,Roast Type,"2.5",36.455,Price per 100g,4.73915,1,36.455,4.73915
BMK-49520-383,"12/3/2019",Kiri Avramow,N/A,+1 (903) 801-9492,"2443 Bluejay Alley",Tyler,United States,"75799",Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,3,10.754999999999999,0.6453
HTS-15020-632,"8/6/2019",Gregg Hawkyens,ghawkyensbj@census.gov,N/A,"48 Vidon Street",Lafayette,United States,"70593",Loyality Card,Coffee Type,Roast Type,"0.2",2.985,Price per 100g,0.1791,3,8.955,0.5373
YLE-18247-749,"3/11/2020",Reggis Pracy,N/A,+1 (937) 683-0925,"33211 Pleasure Circle",Dayton,United States,"45426",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,0.6993,3,23.31,2.0979
KJJ-12573-591,"9/18/2021",Paula Denis,N/A,+1 (602) 598-9823,"74 Texas Road",Phoenix,United States,"85072",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,1,29.785,2.68065
RGU-43561-950,"11/7/2020",Broderick McGilvra,bmcgilvrabm@so-net.ne.jp,N/A,"880 Mockingbird Plaza",Sacramento,United States,"94263",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,2.68065,5,148.925,13.40325
JSN-73975-443,"6/27/2022",Annabella Danzey,adanzeybn@github.com,+1 (402) 633-9913,"5692 Eastwood Hill",Lincoln,United States,"68505",Loyality Card,Coffee Type,Roast Type,"0.5",8.73,Price per 100g,1.1349,1,8.73,1.1349
WNR-71736-993,"2/5/2020",Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,"06448 Burrows Terrace",Odessa,United States,"79764",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,4,31.08,4.0404
WNR-71736-993,"2/5/2020",Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,"06448 Burrows Terrace",Odessa,United States,"79764",Loyality Card,Coffee Type,Roast Type,"2.5",22.885,Price per 100g,2.05965,6,137.31,12.3579
HNI-91338-546,"2/7/2020",Nevins Glowacz,N/A,+1 (608) 617-1365,"8103 Maywood Center",Madison,United States,"53726",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.5373,5,29.849999999999998,2.6865
CYH-53243-218,"12/18/2020",Adelice Isabell,N/A,+1 (304) 604-2131,"93 Hintze Point",Charleston,United States,"25336",Loyality Card,Coffee Type,Roast Type,"0.5",5.97,Price per 100g,0.3582,3,17.91,1.0746
SVD-75407-177,"8/23/2021",Yulma Dombrell,ydombrellbs@dedecms.com,+1 (501) 136-0040,"83 Sunbrook Lane",Little Rock,United States,"72204",Loyality Card,Coffee Type,Roast Type,"0.5",8.91,Price per 100g,0.9801,3,26.73,2.9402999999999997
NVN-66443-451,"8/20/2021",Alric Darth,adarthbt@t.co,+1 (907) 557-6903,"86 Pawling Court",Anchorage,United States,"99507",Loyality Card,Coffee Type,Roast Type,"1.0",8.95,Price per 100g,0.537,2,17.9,1.074
JUA-13580-095,"4/1/2019",Manuel Darrigoe,mdarrigoebu@hud.gov,+353 (973) 320-9537,"744 Prairie Rose Court",Longwood,Ireland,D02,Loyality Card,Coffee Type,Roast Type,"0.2",3.585,Price per 100g,0.2151,4,14.34,0.8604
ACY-56225-839,"1/28/2021",Kynthia Berick,N/A,+1 (562) 331-4713,"1678 Armistice Alley",San Francisco,United States,"94110",Loyality Card,Coffee Type,Roast Type,"2.5",25.875,Price per 100g,2.32875,3,77.625,6.98625
QBB-07903-622,"10/21/2019",Minetta Ackrill,mackrillbw@bandcamp.com,+1 (330) 603-2373,"4 Arizona Road",Warren,United States,"44485",Loyality Card,Coffee Type,Roast Type,"1.0",11.95,Price per 100g,0.717,5,59.75,3.585
JLJ-81802-619,"6/20/2021",Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,"06448 Burrows Terrace",Odessa,United States,"79764",Loyality Card,Coffee Type,Roast Type,"1.0",12.95,Price per 100g,1.1655,6,77.69999999999999,6.993
HFT-77191-168,"11/4/2021",Melosa Kippen,mkippenby@dion.ne.jp,+1 (601) 262-2557,"87 Brentwood Hill",Jackson,United States,"39236",Loyality Card,Coffee Type,Roast Type,"0.2",2.685,Price per 100g,0.1611,2,5.37,0.3222
SZR-35951-530,"4/5/2021",Witty Ranson,wransonbz@ted.com,+353 (376) 165-2897,"012 Debra Center",Kildare,Ireland,R51,Loyality Card,Coffee Type,Roast Type,"2.5",27.945,Price per 100g,3.07395,3,83.83500000000001,9.22185
IKL-95976-565,"12/9/2019",Rod Gowdie,N/A,+1 (360) 347-6756,"7 Hansons Trail",Milwaukee,United States,"53277",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,2,22.5,2.025
XEY-48929-474,"1/2/2022",Lemuel Rignold,lrignoldc1@miibeian.gov.cn,+1 (916) 472-7804,"15027 Mcbride Pass",Sacramento,United States,"94250",Loyality Card,Coffee Type,Roast Type,"2.5",33.465,Price per 100g,4.35045,6,200.79000000000002,26.102700000000002
SQT-07286-736,"12/8/2019",Nevsa Fields,N/A,+1 (617) 535-7583,"09 Lotheville Place",Boston,United States,"2298",Loyality Card,Coffee Type,Roast Type,"1.0",11.25,Price per 100g,1.0125,6,67.5,6.074999999999999
QDU-45390-361,"11/28/2021",Chance Rowthorn,crowthornc3@msn.com,+1 (785) 380-3311,"320 Rockefeller Alley",Topeka,United States,"66622",Loyality Card,Coffee Type,Roast Type,"0.5",8.25,Price per 100g,0.9075,1,8.25,0.9075
RUJ-30649-712,"3/11/2022",Orly Ryland,orylandc4@deviantart.com,+1 (701) 417-3513,"3513 Burning Wood Way",Fargo,United States,"58122",Loyality Card,Coffee Type,Roast Type,"0.2",4.755,Price per 100g,0.61815,2,9.51,1.2363
WSV-49732-075,"1/17/2021",Willabella Abramski,N/A,+1 (832) 263-0050,"40 Jenifer Alley",Houston,United States,"77095",Loyality Card,Coffee Type,Roast Type,"2.5",29.785,Price per 100g,3.87205,1,29.785,3.87205
VJF-46305-323,"1/18/2019",Morgen Seson,msesonck@census.gov,+1 (206) 642-0902,"92847 Schlimgen Road",Seattle,United States,"98109",Loyality Card,Coffee Type,Roast Type,"0.5",7.77,Price per 100g,1.0101,2,15.54,2.0202
